dbid,recorded,ct,link_plan,married,ss,tsc,lane,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,ds4,mf4,rf4
4978629240,2026-08-13T22:45:00+07:00,50,2,N,2813,536,SA-387,0,0,0,,,,,,,,,
4978630136,2026-08-13T22:46:00+07:00,50,2,N,2813,536,SA-187,0,0,0,,,,,,,,,
4978630136,2026-08-13T22:46:00+07:00,50,2,N,2813,536,SA-189,41,2,2,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-184,0,0,0,3,2,2,0,0,0,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-185,4,2,2,9,6,5,6,4,4,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-387,0,0,0,,,,,,,,,
4978630136,2026-08-13T22:46:00+07:00,50,2,N,2813,536,SA-184,0,0,0,3,2,2,0,0,0,,,
4978630136,2026-08-13T22:46:00+07:00,50,2,N,2813,536,SA-186,0,0,0,,,,,,,,,
4978630136,2026-08-13T22:46:00+07:00,50,2,N,2813,536,SA-188,0,0,0,,,,,,,,,
4978628332,2026-08-13T22:44:00+07:00,50,2,N,2813,536,SA-184,0,0,0,0,0,0,0,0,0,,,
4978628332,2026-08-13T22:44:00+07:00,50,2,N,2813,536,SA-188,0,0,0,,,,,,,,,
4978629240,2026-08-13T22:45:00+07:00,50,2,N,2813,536,SA-185,4,2,2,9,6,5,6,4,4,,,
4978632538,2026-08-13T22:48:00+07:00,80,2,N,2813,536,SA-184,0,0,0,3,2,2,0,0,0,,,
4978632538,2026-08-13T22:48:00+07:00,80,2,N,2813,536,SA-185,0,0,0,6,4,4,3,2,2,,,
4978632538,2026-08-13T22:48:00+07:00,80,2,N,2813,536,SA-186,0,0,0,,,,,,,,,
4978632538,2026-08-13T22:48:00+07:00,80,2,N,2813,536,SA-387,0,0,0,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-186,0,0,0,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-187,0,0,0,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-188,0,0,0,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-189,41,2,2,,,,,,,,,
4978631101,2026-08-13T22:46:00+07:00,80,2,N,2813,536,SA-386,0,0,0,,,,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-94,2,2,1,0,0,0,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-96,0,0,0,,,,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-94,0,0,0,2,2,1,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-95,0,0,0,,,,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-96,0,0,0,,,,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-97,0,0,0,,,,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-98,0,0,0,,,,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-94,0,0,0,2,2,1,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-96,0,0,0,,,,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-98,0,0,0,,,,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-94,0,0,0,2,2,1,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-96,0,0,0,,,,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-97,0,0,0,,,,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-94,2,2,1,0,0,0,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-96,0,0,0,,,,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-97,0,0,0,,,,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-93,4,3,3,3,3,2,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-97,0,0,0,,,,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-93,4,3,3,3,3,2,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-95,0,0,0,,,,,,,,,
4978630048,2026-08-13T22:46:00+07:00,60,2,N,2165,537,SA-98,0,0,0,,,,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-95,0,0,0,,,,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-98,0,0,0,,,,,,,,,
4978627869,2026-08-13T22:44:00+07:00,60,2,N,2165,537,SA-95,0,0,0,,,,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-93,4,3,3,3,3,2,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-95,0,0,0,,,,,,,,,
4978628902,2026-08-13T22:45:00+07:00,60,2,N,2165,537,SA-98,0,0,0,,,,,,,,,
4978632250,2026-08-13T22:48:00+07:00,60,2,N,2165,537,SA-93,0,0,0,3,3,2,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-93,0,0,0,3,3,2,,,,,,
4978631161,2026-08-13T22:47:00+07:00,60,2,N,2165,537,SA-97,0,0,0,,,,,,,,,
4978631423,2026-08-13T22:47:00+07:00,60,2,N,2814,538,SA-159,0,0,0,0,0,0,0,0,0,,,
4978631423,2026-08-13T22:47:00+07:00,60,2,N,2814,538,SA-161,0,0,0,,,,,,,,,
4978628157,2026-08-13T22:44:00+07:00,60,2,N,2814,538,SA-160,0,0,0,6,4,4,4,3,3,,,
4978628157,2026-08-13T22:44:00+07:00,60,2,N,2814,538,SA-161,0,0,0,,,,,,,,,
4978628157,2026-08-13T22:44:00+07:00,60,2,N,2814,538,SA-624,0,0,0,,,,,,,,,
4978630281,2026-08-13T22:46:00+07:00,60,2,N,2814,538,SA-624,0,0,0,,,,,,,,,
4978630281,2026-08-13T22:46:00+07:00,60,2,N,2814,538,SA-625,0,0,0,,,,,,,,,
4978632511,2026-08-13T22:48:00+07:00,60,2,N,2814,538,SA-161,0,0,0,,,,,,,,,
4978632511,2026-08-13T22:48:00+07:00,60,2,N,2814,538,SA-625,0,0,0,,,,,,,,,
4978632511,2026-08-13T22:48:00+07:00,60,2,N,2814,538,SA-160,0,0,0,3,2,2,6,4,4,,,
4978632511,2026-08-13T22:48:00+07:00,60,2,N,2814,538,SA-624,0,0,0,,,,,,,,,
4978629227,2026-08-13T22:45:00+07:00,60,2,N,2814,538,SA-159,7,5,4,0,0,0,6,5,4,,,
4978629227,2026-08-13T22:45:00+07:00,60,2,N,2814,538,SA-161,0,0,0,,,,,,,,,
4978630281,2026-08-13T22:46:00+07:00,60,2,N,2814,538,SA-159,0,0,0,0,0,0,0,0,0,,,
4978630281,2026-08-13T22:46:00+07:00,60,2,N,2814,538,SA-160,0,0,0,3,2,2,6,4,4,,,
4978631423,2026-08-13T22:47:00+07:00,60,2,N,2814,538,SA-160,0,0,0,3,2,2,6,4,4,,,
4978630281,2026-08-13T22:46:00+07:00,60,2,N,2814,538,SA-161,0,0,0,,,,,,,,,
4978628157,2026-08-13T22:44:00+07:00,60,2,N,2814,538,SA-159,7,5,4,0,0,0,6,5,4,,,
4978628157,2026-08-13T22:44:00+07:00,60,2,N,2814,538,SA-625,0,0,0,,,,,,,,,
4978629227,2026-08-13T22:45:00+07:00,60,2,N,2814,538,SA-160,0,0,0,6,4,4,4,3,3,,,
4978629227,2026-08-13T22:45:00+07:00,60,2,N,2814,538,SA-624,0,0,0,,,,,,,,,
4978629227,2026-08-13T22:45:00+07:00,60,2,N,2814,538,SA-625,0,0,0,,,,,,,,,
4978632511,2026-08-13T22:48:00+07:00,60,2,N,2814,538,SA-159,0,0,0,0,0,0,0,0,0,,,
4978631423,2026-08-13T22:47:00+07:00,60,2,N,2814,538,SA-624,0,0,0,,,,,,,,,
4978631423,2026-08-13T22:47:00+07:00,60,2,N,2814,538,SA-625,0,0,0,,,,,,,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-162,0,0,0,0,0,0,0,0,0,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-165,0,0,0,,,,,,,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-163,7,2,2,5,2,1,6,2,2,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-164,0,0,0,,,,,,,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-162,0,0,0,0,0,0,7,3,2,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-164,0,0,0,,,,,,,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-165,0,0,0,,,,,,,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-168,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-162,0,0,0,7,2,2,0,0,0,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-163,0,0,0,4,2,1,7,3,2,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-162,0,0,0,0,0,0,0,0,0,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-163,0,0,0,0,0,0,0,0,0,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-168,0,0,0,,,,,,,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-164,0,0,0,,,,,,,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-165,0,0,0,,,,,,,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-166,0,0,0,,,,,,,,,
4978632925,2026-08-13T22:48:00+07:00,60,2,Y,2815,539,SA-167,0,0,0,,,,,,,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-163,0,0,0,6,3,2,6,3,2,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-167,0,0,0,,,,,,,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-163,0,0,0,0,0,0,0,0,0,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-164,0,0,0,,,,,,,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-166,0,0,0,,,,,,,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-167,0,0,0,,,,,,,,,
4978629673,2026-08-13T22:45:00+07:00,61,2,Y,2815,539,SA-168,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-165,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-166,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-168,0,0,0,,,,,,,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-162,0,0,0,0,0,0,7,2,2,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-166,0,0,0,,,,,,,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-168,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-164,0,0,0,,,,,,,,,
4978630732,2026-08-13T22:46:00+07:00,60,2,Y,2815,539,SA-167,0,0,0,,,,,,,,,
4978628513,2026-08-13T22:44:00+07:00,70,2,Y,2815,539,SA-166,0,0,0,,,,,,,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-165,0,0,0,,,,,,,,,
4978631826,2026-08-13T22:47:00+07:00,60,2,Y,2815,539,SA-167,0,0,0,,,,,,,,,
4978629793,2026-08-13T22:45:00+07:00,50,0,N,2328,540,SA-214,0,0,0,0,0,0,,,,,,
4978631522,2026-08-13T22:47:00+07:00,50,0,N,2328,540,SA-214,0,0,0,3,2,2,,,,,,
4978630646,2026-08-13T22:46:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978630646,2026-08-13T22:46:00+07:00,50,0,N,2328,540,SA-216,0,0,0,0,0,0,,,,,,
4978632490,2026-08-13T22:48:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978632490,2026-08-13T22:48:00+07:00,50,0,N,2328,540,SA-216,0,0,0,6,4,4,,,,,,
4978627971,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978627971,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-214,0,0,0,4,3,2,,,,,,
4978632490,2026-08-13T22:48:00+07:00,50,0,N,2328,540,SA-214,0,0,0,3,2,2,,,,,,
4978632490,2026-08-13T22:48:00+07:00,50,0,N,2328,540,SA-215,0,0,0,0,0,0,,,,,,
4978628811,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-214,0,0,0,0,0,0,,,,,,
4978628811,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-215,0,0,0,36,2,2,,,,,,
4978627971,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-215,0,0,0,0,0,0,,,,,,
4978629793,2026-08-13T22:45:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978630646,2026-08-13T22:46:00+07:00,50,0,N,2328,540,SA-215,0,0,0,36,2,2,,,,,,
4978630646,2026-08-13T22:46:00+07:00,50,0,N,2328,540,SA-214,0,0,0,0,0,0,,,,,,
4978627971,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-216,0,0,0,3,2,2,,,,,,
4978629793,2026-08-13T22:45:00+07:00,50,0,N,2328,540,SA-215,0,0,0,36,2,2,,,,,,
4978629793,2026-08-13T22:45:00+07:00,50,0,N,2328,540,SA-216,0,0,0,0,0,0,,,,,,
4978628811,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978628811,2026-08-13T22:44:00+07:00,50,0,N,2328,540,SA-216,0,0,0,0,0,0,,,,,,
4978631522,2026-08-13T22:47:00+07:00,50,0,N,2328,540,SA-213,0,0,0,0,0,0,,,,,,
4978631522,2026-08-13T22:47:00+07:00,50,0,N,2328,540,SA-215,0,0,0,0,0,0,,,,,,
4978631522,2026-08-13T22:47:00+07:00,50,0,N,2328,540,SA-216,0,0,0,6,4,4,,,,,,
4978631325,2026-08-13T22:47:00+07:00,80,2,N,2816,541,SA-157,0,0,0,,,,,,,,,
4978628429,2026-08-13T22:44:00+07:00,80,2,N,2816,541,SA-155,0,0,0,0,0,0,,,,,,
4978628429,2026-08-13T22:44:00+07:00,80,2,N,2816,541,SA-156,0,0,0,0,0,0,,,,,,
4978628429,2026-08-13T22:44:00+07:00,80,2,N,2816,541,SA-157,0,0,0,,,,,,,,,
4978632783,2026-08-13T22:48:00+07:00,80,2,N,2816,541,SA-154,0,0,0,0,0,0,,,,,,
4978632783,2026-08-13T22:48:00+07:00,80,2,N,2816,541,SA-157,0,0,0,,,,,,,,,
4978629898,2026-08-13T22:45:00+07:00,80,2,N,2816,541,SA-153,4,2,1,0,0,0,,,,,,
4978629898,2026-08-13T22:45:00+07:00,80,2,N,2816,541,SA-157,0,0,0,,,,,,,,,
4978632783,2026-08-13T22:48:00+07:00,80,2,N,2816,541,SA-153,0,0,0,0,0,0,,,,,,
4978632783,2026-08-13T22:48:00+07:00,80,2,N,2816,541,SA-155,0,0,0,0,0,0,,,,,,
4978629898,2026-08-13T22:45:00+07:00,80,2,N,2816,541,SA-155,0,0,0,0,0,0,,,,,,
4978631325,2026-08-13T22:47:00+07:00,80,2,N,2816,541,SA-153,7,2,2,9,5,3,,,,,,
4978631325,2026-08-13T22:47:00+07:00,80,2,N,2816,541,SA-155,0,0,0,0,0,0,,,,,,
4978631325,2026-08-13T22:47:00+07:00,80,2,N,2816,541,SA-156,0,0,0,0,0,0,,,,,,
4978629898,2026-08-13T22:45:00+07:00,80,2,N,2816,541,SA-154,0,0,0,0,0,0,,,,,,
4978629898,2026-08-13T22:45:00+07:00,80,2,N,2816,541,SA-156,0,0,0,0,0,0,,,,,,
4978628429,2026-08-13T22:44:00+07:00,80,2,N,2816,541,SA-153,0,0,0,0,0,0,,,,,,
4978628429,2026-08-13T22:44:00+07:00,80,2,N,2816,541,SA-154,0,0,0,0,0,0,,,,,,
4978632783,2026-08-13T22:48:00+07:00,80,2,N,2816,541,SA-156,0,0,0,0,0,0,,,,,,
4978631325,2026-08-13T22:47:00+07:00,80,2,N,2816,541,SA-154,0,0,0,0,0,0,,,,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-123,0,0,0,,,,,,,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-125,0,0,0,0,0,0,,,,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-123,0,0,0,,,,,,,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-125,16,2,1,0,0,0,,,,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-123,0,0,0,,,,,,,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-124,0,0,0,,,,,,,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-125,0,0,0,0,0,0,,,,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-122,0,0,0,0,0,0,,,,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-121,0,0,0,6,2,2,0,0,0,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-124,0,0,0,,,,,,,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-124,0,0,0,,,,,,,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-122,0,0,0,8,2,2,,,,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-124,0,0,0,,,,,,,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-125,0,0,0,0,0,0,,,,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-121,0,0,0,0,0,0,0,0,0,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-122,0,0,0,0,0,0,,,,,,
4978630560,2026-08-13T22:46:00+07:00,60,2,Y,2166,542,SA-126,0,0,0,,,,,,,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-121,0,0,0,9,2,2,0,0,0,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-123,0,0,0,,,,,,,,,
4978629504,2026-08-13T22:45:00+07:00,60,2,Y,2166,542,SA-126,0,0,0,,,,,,,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-121,0,0,0,0,0,0,0,0,0,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-122,0,0,0,0,0,0,,,,,,
4978628395,2026-08-13T22:44:00+07:00,59,2,Y,2166,542,SA-126,0,0,0,,,,,,,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-123,0,0,0,,,,,,,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-125,0,0,0,0,0,0,,,,,,
4978632753,2026-08-13T22:48:00+07:00,61,2,Y,2166,542,SA-126,0,0,0,,,,,,,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-121,0,0,0,0,0,0,0,0,0,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-122,0,0,0,0,0,0,,,,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-124,0,0,0,,,,,,,,,
4978631603,2026-08-13T22:47:00+07:00,60,2,Y,2166,542,SA-126,0,0,0,,,,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-534,0,0,0,0,0,0,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-538,0,0,0,29,2,1,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-539,0,0,0,0,0,0,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-539,0,0,0,0,0,0,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-538,0,0,0,29,2,1,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-538,0,0,0,29,2,1,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-538,0,0,0,0,0,0,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-539,0,0,0,29,2,2,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-534,0,0,0,3,2,2,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-539,0,0,0,0,0,0,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-538,40,2,2,0,0,0,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-534,0,0,0,0,0,0,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-534,0,0,0,3,2,2,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-538,0,0,0,0,0,0,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-539,0,0,0,0,0,0,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-540,0,0,0,,,,,,,,,
4978630615,2026-08-13T22:46:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-534,0,0,0,0,0,0,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978627885,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978629747,2026-08-13T22:45:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-534,0,0,0,0,0,0,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-536,0,0,0,,,,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978628768,2026-08-13T22:44:00+07:00,50,0,N,2817,543,SA-539,0,0,0,0,0,0,,,,,,
4978632436,2026-08-13T22:48:00+07:00,50,0,N,2817,543,SA-537,0,0,0,,,,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-535,0,0,0,0,0,0,,,,,,
4978631501,2026-08-13T22:47:00+07:00,50,0,N,2817,543,SA-541,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-245,0,0,0,0,0,0,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-248,39,2,2,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-248,39,2,2,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-245,0,0,0,0,0,0,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-245,0,0,0,9,4,3,,,,,,
