TMU ID, Legacy TMU ID, Site Name
C6E971CACF64789BE0433CC411ACCCEA,30014331,TMU Site 9329/1 on A174 eastbound between A19 and A1044; GPS Ref: 447235;515054; Eastbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2026-03-18,13:29:00,2,540,496,26,9,9,94.47,15,118021802,23
2026-03-18,13:44:00,2,570,514,31,14,11,95.42,15,118021802,23
2026-03-18,13:59:00,2,526,461,32,18,15,95.08,15,118021802,23
2026-03-18,14:14:00,2,559,479,38,20,22,95.51,15,118021802,23
2026-03-18,14:29:00,2,543,485,32,9,17,96.26,15,118021802,23
2026-03-18,14:44:00,2,615,547,36,19,13,95.30,15,118021802,23
2026-03-18,14:59:00,2,673,601,50,15,7,96.42,15,118021802,23
2026-03-18,15:14:00,2,660,608,30,12,10,97.33,15,118021802,23
2026-03-18,15:29:00,2,707,646,39,14,8,97.36,15,118021802,23
2026-03-18,15:44:00,2,752,685,49,7,11,94.96,15,118021802,23
2026-03-18,15:59:00,2,793,714,54,12,13,94.89,15,118021802,23
2026-03-18,16:14:00,2,943,848,71,11,13,94.74,15,118021802,23
2026-03-18,16:29:00,2,893,833,46,6,8,89.59,15,118021802,23
2026-03-18,16:44:00,2,1037,966,52,10,9,93.70,15,118021802,23
2026-03-18,16:59:00,2,1048,973,54,10,11,93.25,15,118021802,23
2026-03-18,17:14:00,2,1102,1043,50,4,5,94.01,15,118021802,23
2026-03-18,17:29:00,2,1016,973,33,1,9,94.17,15,118021802,23
2026-03-18,17:44:00,2,979,939,29,4,7,92.75,15,118021802,23
2026-03-18,17:59:00,2,777,751,17,6,3,96.57,15,118021802,23
2026-03-18,18:14:00,2,695,654,32,4,5,98.01,15,118021802,23
2026-03-18,18:29:00,2,622,581,27,6,8,100.61,15,118021802,23
2026-03-18,18:44:00,2,557,537,12,3,5,97.78,15,118021802,23
2026-03-18,18:59:00,2,449,431,9,4,5,98.08,15,118021802,23
2026-03-18,19:14:00,2,380,364,13,0,3,97.68,15,118021802,23
2026-03-18,19:29:00,2,384,369,8,4,3,97.47,15,118021802,23
2026-03-18,19:44:00,2,335,323,10,0,2,97.60,15,118021802,23
2026-03-18,19:59:00,2,319,305,12,1,1,99.45,15,118021802,23
2026-03-18,20:14:00,2,235,228,3,2,2,98.57,15,118021802,23
2026-03-18,20:29:00,2,301,286,11,2,2,100.28,15,118021802,23
2026-03-18,20:44:00,2,254,241,8,2,3,102.08,15,118021802,23
2026-03-18,20:59:00,2,169,162,3,2,2,98.68,15,118021802,23
2026-03-18,21:14:00,2,178,173,5,0,0,100.59,15,118021802,23
2026-03-18,21:29:00,2,163,153,6,1,3,101.79,15,118021802,23
2026-03-18,21:44:00,2,176,169,2,0,5,99.90,15,118021802,23
2026-03-18,21:59:00,2,155,143,6,2,4,97.01,15,118021802,23
2026-03-18,22:14:00,2,158,154,2,0,2,98.44,15,118021802,23
2026-03-18,22:29:00,2,92,87,3,1,1,102.51,15,118021802,23
2026-03-18,22:44:00,2,110,109,0,0,1,100.79,15,118021802,23
2026-03-18,22:59:00,2,53,50,1,0,2,102.70,15,118021802,23
2026-03-18,23:14:00,2,48,48,0,0,0,101.01,15,118021802,23
2026-03-18,23:29:00,2,70,63,2,4,1,99.41,15,118021802,23
2026-03-18,23:44:00,2,45,41,0,2,2,95.27,15,118021802,23
2026-03-18,23:59:00,2,48,47,1,0,0,98.18,15,118021802,23
2026-03-19,00:14:00,3,40,33,4,2,1,99.03,15,118021802,23
2026-03-19,00:29:00,3,25,25,0,0,0,92.27,15,118021802,23
2026-03-19,00:44:00,3,17,16,0,0,1,102.63,15,118021802,23
2026-03-19,00:59:00,3,18,15,2,0,1,97.81,15,118021802,23
2026-03-19,01:14:00,3,18,16,0,0,2,104.69,15,118021802,23
2026-03-19,01:29:00,3,7,6,0,0,1,95.34,15,118021802,23
2026-03-19,01:44:00,3,18,16,0,0,2,103.00,15,118021802,23
2026-03-19,01:59:00,3,7,6,0,0,1,87.18,15,118021802,23
2026-03-19,02:14:00,3,12,9,0,1,2,92.38,15,118021802,23
2026-03-19,02:29:00,3,11,10,0,0,1,98.32,15,118021802,23
2026-03-19,02:44:00,3,8,5,0,0,3,82.78,15,118021802,23
2026-03-19,02:59:00,3,10,10,0,0,0,92.46,15,118021802,23
2026-03-19,03:14:00,3,8,6,0,0,2,97.80,15,118021802,23
2026-03-19,03:29:00,3,17,14,1,1,1,102.82,15,118021802,23
2026-03-19,03:44:00,3,24,18,1,0,5,93.37,15,118021802,23
2026-03-19,03:59:00,3,22,12,5,3,2,91.44,15,118021802,23
2026-03-19,04:14:00,3,15,11,1,0,3,88.70,15,118021802,23
2026-03-19,04:29:00,3,15,10,2,1,2,86.21,15,118021802,23
2026-03-19,04:44:00,3,18,11,2,1,4,94.26,15,118021802,23
2026-03-19,04:59:00,3,27,15,1,7,4,86.50,15,118021802,23
2026-03-19,05:14:00,3,42,31,3,4,4,94.21,15,118021802,23
2026-03-19,05:29:00,3,71,52,1,4,14,96.58,15,118021802,23
2026-03-19,05:44:00,3,72,56,5,3,8,96.78,15,118021802,23
2026-03-19,05:59:00,3,103,77,7,4,15,96.85,15,118021802,23
2026-03-19,06:14:00,3,150,121,7,13,9,99.00,15,118021802,23
2026-03-19,06:29:00,3,200,166,14,5,15,100.43,14,118021802,23
2026-03-19,06:44:00,3,301,255,22,11,13,100.92,15,118021802,23
2026-03-19,06:59:00,3,359,300,17,20,22,100.59,15,118021802,23
2026-03-19,07:14:00,3,491,410,50,20,11,101.26,15,118021802,23
2026-03-19,07:29:00,3,637,554,41,22,20,98.63,15,118021802,23
2026-03-19,07:44:00,3,643,557,50,19,17,97.04,15,118021802,23
2026-03-19,07:59:00,3,677,596,53,17,11,96.26,15,118021802,23
2026-03-19,08:14:00,3,726,622,54,29,21,98.35,15,118021802,23
2026-03-19,08:29:00,3,709,621,44,26,18,94.13,15,118021802,23
2026-03-19,08:44:00,3,593,498,59,29,7,96.20,15,118021802,23
2026-03-19,08:59:00,3,521,416,62,28,15,92.04,15,118021802,23
2026-03-19,09:14:00,3,504,423,47,25,9,95.27,15,118021802,23
2026-03-19,09:29:00,3,515,448,37,22,8,95.27,15,118021802,23
2026-03-19,09:44:00,3,497,424,37,21,15,93.56,15,118021802,23
2026-03-19,09:59:00,3,440,370,42,18,10,96.51,15,118021802,23
2026-03-19,10:14:00,3,482,414,38,20,10,94.52,15,118021802,23
2026-03-19,10:29:00,3,452,374,49,19,10,94.52,15,118021802,23
2026-03-19,10:44:00,3,441,380,29,15,17,95.09,15,118021802,23
2026-03-19,10:59:00,3,439,365,33,29,12,93.76,15,118021802,23
2026-03-19,11:14:00,3,451,402,23,17,9,93.93,15,118021802,23
2026-03-19,11:29:00,3,540,466,31,20,23,93.20,15,118021802,23
2026-03-19,11:44:00,3,508,445,31,18,14,93.55,15,118021802,23
2026-03-19,11:59:00,3,488,417,29,23,19,95.53,15,118021802,23
2026-03-19,12:14:00,3,509,467,23,9,10,103.05,15,118021802,23
2026-03-19,12:29:00,3,512,475,16,7,14,96.43,15,118021802,23
2026-03-19,12:44:00,3,535,485,21,14,15,95.89,15,118021802,23
2026-03-19,12:59:00,3,512,453,26,17,16,100.43,15,118021802,23
2026-03-19,13:14:00,3,466,407,29,19,11,95.19,15,118021802,23
2026-03-19,13:29:00,3,545,488,30,15,12,93.00,15,118021802,23
2026-03-19,13:44:00,3,524,455,31,15,23,95.83,15,118021802,23
2026-03-19,13:59:00,3,536,480,33,12,11,96.56,15,118021802,23
2026-03-19,14:14:00,3,533,462,39,22,10,98.29,15,118021802,23
2026-03-19,14:29:00,3,579,509,34,19,17,97.67,15,118021802,23
2026-03-19,14:44:00,3,622,545,44,13,20,95.07,15,118021802,23
2026-03-19,14:59:00,3,648,582,34,21,11,94.41,15,118021802,23
2026-03-19,15:14:00,3,670,606,44,7,13,97.25,15,118021802,23
2026-03-19,15:29:00,3,745,672,47,9,17,94.25,15,118021802,23
2026-03-19,15:44:00,3,689,625,43,11,10,98.10,15,118021802,23
2026-03-19,15:59:00,3,802,697,78,16,11,95.34,15,118021802,23
2026-03-19,16:14:00,3,954,892,51,10,1,95.59,15,118021802,23
2026-03-19,16:29:00,3,1014,936,56,15,7,93.53,15,118021802,23
2026-03-19,16:44:00,3,1059,981,62,8,8,91.83,15,118021802,23
2026-03-19,16:59:00,3,1016,953,47,8,8,94.10,15,118021802,23
2026-03-19,17:14:00,3,993,935,40,10,8,94.04,15,118021802,23
2026-03-19,17:29:00,3,1023,973,38,6,6,91.80,15,118021802,23
2026-03-19,17:44:00,3,953,901,39,5,8,92.64,15,118021802,23
2026-03-19,17:59:00,3,781,751,21,5,4,95.16,15,118021802,23
2026-03-19,18:14:00,3,651,617,24,5,5,97.65,15,118021802,23
2026-03-19,18:29:00,3,605,565,27,7,6,98.13,15,118021802,23
2026-03-19,18:44:00,3,536,498,28,2,8,95.43,15,118021802,23
2026-03-19,18:59:00,3,488,469,11,2,6,95.44,15,118021802,23
2026-03-19,19:14:00,3,447,428,13,2,4,99.54,15,118021802,23
2026-03-19,19:29:00,3,399,379,11,6,3,99.74,15,118021802,23
2026-03-19,19:44:00,3,412,391,13,6,2,98.48,15,118021802,23
2026-03-19,19:59:00,3,302,292,10,0,0,99.61,15,118021802,23
2026-03-19,20:14:00,3,286,274,9,1,2,100.61,15,118021802,23
2026-03-19,20:29:00,3,277,270,4,1,2,101.28,15,118021802,23
2026-03-19,20:44:00,3,241,231,5,0,5,100.88,15,118021802,23
2026-03-19,20:59:00,3,227,219,5,3,0,101.13,15,118021802,23
2026-03-19,21:14:00,3,172,165,1,3,3,101.20,15,118021802,23
2026-03-19,21:29:00,3,174,170,1,2,1,101.77,15,118021802,23
2026-03-19,21:44:00,3,137,134,1,0,2,99.52,15,118021802,23
2026-03-19,21:59:00,3,143,136,3,0,4,95.50,15,118021802,23
2026-03-19,22:14:00,3,127,120,4,0,3,97.67,15,118021802,23
2026-03-19,22:29:00,3,121,117,2,0,2,95.67,15,118021802,23
2026-03-19,22:44:00,3,89,86,2,1,0,94.17,15,118021802,23
2026-03-19,22:59:00,3,75,70,3,0,2,92.31,15,118021802,23
2026-03-19,23:14:00,3,70,68,1,0,1,93.62,15,118021802,23
2026-03-19,23:29:00,3,49,46,1,1,1,98.14,15,118021802,23
2026-03-19,23:44:00,3,54,51,1,0,2,93.25,15,118021802,23
2026-03-19,23:59:00,3,43,37,1,1,4,91.79,15,118021802,23
2026-03-20,00:14:00,4,42,38,3,0,1,94.47,15,118021802,23
2026-03-20,00:29:00,4,52,48,1,1,2,90.03,15,118021802,23
2026-03-20,00:44:00,4,28,21,1,1,5,89.82,15,118021802,23
2026-03-20,00:59:00,4,45,42,0,0,3,97.04,15,118021802,23
2026-03-20,01:14:00,4,21,17,3,1,0,92.86,15,118021802,23
2026-03-20,01:29:00,4,24,21,1,0,2,94.30,15,118021802,23
2026-03-20,01:44:00,4,13,11,2,0,0,90.93,15,118021802,23
2026-03-20,01:59:00,4,17,14,1,0,2,89.80,15,118021802,23
2026-03-20,02:14:00,4,19,15,3,0,1,93.31,15,118021802,23
2026-03-20,02:29:00,4,14,11,0,1,2,84.31,15,118021802,23
2026-03-20,02:44:00,4,16,11,1,0,4,92.06,15,118021802,23
2026-03-20,02:59:00,4,20,16,0,0,4,95.58,15,118021802,23
2026-03-20,03:14:00,4,11,8,2,0,1,97.97,15,118021802,23
2026-03-20,03:29:00,4,18,13,2,1,2,92.54,15,118021802,23
2026-03-20,03:44:00,4,14,12,0,1,1,92.38,15,118021802,23
2026-03-20,03:59:00,4,12,9,1,0,2,100.89,15,118021802,23
2026-03-20,04:14:00,4,16,11,1,1,3,94.25,15,118021802,23
2026-03-20,04:29:00,4,13,9,0,2,2,92.13,15,118021802,23
2026-03-20,04:44:00,4,19,14,0,1,4,94.42,15,118021802,23
2026-03-20,04:59:00,4,40,23,3,4,10,100.01,15,118021802,23
2026-03-20,05:14:00,4,51,40,2,5,4,99.90,15,118021802,23
2026-03-20,05:29:00,4,79,60,1,7,11,101.17,15,118021802,23
2026-03-20,05:44:00,4,67,46,6,3,12,98.52,15,118021802,23
2026-03-20,05:59:00,4,86,63,5,5,13,99.08,15,118021802,23
2026-03-20,06:14:00,4,186,152,10,10,15,100.41,14,118021802,23
2026-03-20,06:29:00,4,197,146,21,7,23,99.62,15,118021802,23
2026-03-20,06:44:00,4,256,204,23,13,16,103.19,15,118021802,23
2026-03-20,06:59:00,4,322,267,18,19,18,100.73,15,118021802,23
2026-03-20,07:14:00,4,435,370,40,16,9,100.34,15,118021802,23
2026-03-20,07:29:00,4,613,534,39,29,11,101.03,15,118021802,23
2026-03-20,07:44:00,4,629,542,47,28,12,96.36,15,118021802,23
2026-03-20,07:59:00,4,635,552,44,23,16,96.48,15,118021802,23
2026-03-20,08:14:00,4,651,554,59,25,13,95.18,15,118021802,23
2026-03-20,08:29:00,4,548,454,48,28,18,98.75,15,118021802,23
2026-03-20,08:44:00,4,513,436,49,18,10,96.12,15,118021802,23
2026-03-20,08:59:00,4,455,389,37,20,9,95.15,15,118021802,23
2026-03-20,09:14:00,4,467,403,29,23,12,95.16,15,118021802,23
2026-03-20,09:29:00,4,528,444,42,21,21,93.93,15,118021802,23
2026-03-20,09:44:00,4,545,466,38,25,16,93.41,15,118021802,23
2026-03-20,09:59:00,4,538,462,35,27,14,94.95,15,118021802,23
2026-03-20,10:14:00,4,474,405,36,20,13,92.69,15,118021802,23
2026-03-20,10:29:00,4,494,423,36,13,22,96.44,15,118021802,23
2026-03-20,10:44:00,4,464,409,27,15,13,94.73,15,118021802,23
2026-03-20,10:59:00,4,521,441,31,24,25,95.00,15,118021802,23
2026-03-20,11:14:00,4,508,447,31,16,14,95.46,15,118021802,23
2026-03-20,11:29:00,4,555,498,31,13,13,94.57,15,118021802,23
2026-03-20,11:44:00,4,618,543,37,19,19,93.98,15,118021802,23
2026-03-20,11:59:00,4,628,545,49,19,15,94.97,15,118021802,23
2026-03-20,12:14:00,4,596,524,40,16,16,95.86,15,118021802,23
2026-03-20,12:29:00,4,651,592,31,21,7,94.89,15,118021802,23
2026-03-20,12:44:00,4,625,563,24,22,16,96.20,15,118021802,23
2026-03-20,12:59:00,4,672,603,42,14,13,95.90,15,118021802,23
2026-03-20,13:14:00,4,649,594,36,8,11,96.41,15,118021802,23
2026-03-20,13:29:00,4,634,564,45,12,13,95.62,15,118021802,23
2026-03-20,13:44:00,4,656,580,49,14,13,95.88,15,118021802,23
2026-03-20,13:59:00,4,705,639,49,10,7,95.27,15,118021802,23
2026-03-20,14:14:00,4,737,654,46,23,14,95.09,15,118021802,23
2026-03-20,14:29:00,4,766,691,55,12,8,95.98,15,118021802,23
2026-03-20,14:44:00,4,746,673,48,15,10,97.05,15,118021802,23
2026-03-20,14:59:00,4,808,732,50,18,8,96.09,15,118021802,23
2026-03-20,15:14:00,4,834,750,60,14,10,95.78,15,118021802,23
2026-03-20,15:29:00,4,879,802,51,14,12,92.70,15,118021802,23
2026-03-20,15:44:00,4,819,744,57,7,11,96.16,15,118021802,23
2026-03-20,15:59:00,4,873,804,45,14,10,93.99,15,118021802,23
2026-03-20,16:14:00,4,974,910,50,9,5,95.15,15,118021802,23
2026-03-20,16:29:00,4,939,873,51,6,9,94.53,15,118021802,23
2026-03-20,16:44:00,4,945,873,48,13,11,97.34,15,118021802,23
2026-03-20,16:59:00,4,871,819,43,4,5,96.48,15,118021802,23
2026-03-20,17:14:00,4,901,842,40,14,5,96.25,15,118021802,23
2026-03-20,17:29:00,4,918,860,38,15,5,94.86,15,118021802,23
2026-03-20,17:44:00,4,772,735,31,3,3,97.93,15,118021802,23
2026-03-20,17:59:00,4,682,642,29,4,7,96.92,15,118021802,23
2026-03-20,18:14:00,4,610,579,27,4,0,99.16,15,118021802,23
2026-03-20,18:29:00,4,584,561,19,3,1,99.46,15,118021802,23
2026-03-20,18:44:00,4,510,488,19,0,3,100.43,15,118021802,23
2026-03-20,18:59:00,4,448,429,16,2,1,96.49,15,118021802,23
2026-03-20,19:14:00,4,411,387,19,3,2,96.38,15,118021802,23
2026-03-20,19:29:00,4,394,386,4,0,4,99.28,15,118021802,23
2026-03-20,19:44:00,4,355,342,9,3,1,96.86,15,118021802,23
2026-03-20,19:59:00,4,339,330,6,1,2,100.03,15,118021802,23
2026-03-20,20:14:00,4,344,330,10,3,1,98.39,15,118021802,23
2026-03-20,20:29:00,4,274,260,5,3,6,100.70,15,118021802,23
2026-03-20,20:44:00,4,236,225,7,0,4,100.33,15,118021802,23
2026-03-20,20:59:00,4,157,150,5,1,1,101.76,15,118021802,23
2026-03-20,21:14:00,4,174,166,5,1,2,101.51,15,118021802,23
2026-03-20,21:29:00,4,162,157,3,0,2,100.42,15,118021802,23
2026-03-20,21:44:00,4,161,158,2,1,0,98.65,15,118021802,23
2026-03-20,21:59:00,4,116,111,3,1,1,97.78,15,118021802,23
2026-03-20,22:14:00,4,134,131,1,1,1,98.93,15,118021802,23
2026-03-20,22:29:00,4,147,140,1,2,4,99.90,15,118021802,23
2026-03-20,22:44:00,4,104,100,3,0,1,98.63,15,118021802,23
2026-03-20,22:59:00,4,105,103,1,0,1,103.57,15,118021802,23
2026-03-20,23:14:00,4,79,73,2,2,2,102.47,15,118021802,23
2026-03-20,23:29:00,4,76,72,2,1,1,104.51,15,118021802,23
2026-03-20,23:44:00,4,80,73,3,3,1,99.27,15,118021802,23
2026-03-20,23:59:00,4,70,65,3,0,2,99.67,15,118021802,23
2026-03-21,00:14:00,5,43,40,1,0,2,96.45,15,118021802,23
2026-03-21,00:29:00,5,56,52,1,1,2,96.18,15,118021802,23
2026-03-21,00:44:00,5,33,30,2,0,1,100.77,15,118021802,23
2026-03-21,00:59:00,5,38,38,0,0,0,100.63,15,118021802,23
2026-03-21,01:14:00,5,31,28,2,0,1,95.89,15,118021802,23
2026-03-21,01:29:00,5,23,20,1,1,1,96.68,15,118021802,23
2026-03-21,01:44:00,5,15,14,0,0,1,92.85,15,118021802,23
2026-03-21,01:59:00,5,16,14,0,0,2,94.70,15,118021802,23
2026-03-21,02:14:00,5,19,19,0,0,0,99.51,15,118021802,23
2026-03-21,02:29:00,5,22,20,0,0,2,94.70,15,118021802,23
2026-03-21,02:44:00,5,11,10,1,0,0,96.64,15,118021802,23
2026-03-21,02:59:00,5,20,17,0,2,1,97.37,15,118021802,23
2026-03-21,03:14:00,5,18,17,1,0,0,97.20,15,118021802,23
2026-03-21,03:29:00,5,15,11,0,3,1,96.55,15,118021802,23
2026-03-21,03:44:00,5,5,5,0,0,0,110.18,15,118021802,23
2026-03-21,03:59:00,5,17,13,2,0,2,98.33,15,118021802,23
2026-03-21,04:14:00,5,17,15,2,0,0,102.28,15,118021802,23
2026-03-21,04:29:00,5,11,8,1,1,1,99.24,15,118021802,23
2026-03-21,04:44:00,5,26,25,0,0,1,97.47,15,118021802,23
2026-03-21,04:59:00,5,21,16,1,3,1,99.77,15,118021802,23
2026-03-21,05:14:00,5,28,26,1,0,1,101.03,15,118021802,23
2026-03-21,05:29:00,5,39,30,2,2,5,92.92,15,118021802,23
2026-03-21,05:44:00,5,62,53,2,3,4,101.51,15,118021802,23
2026-03-21,05:59:00,5,56,53,0,3,0,103.35,15,118021802,23
2026-03-21,06:14:00,5,66,57,3,3,3,101.75,15,118021802,23
2026-03-21,06:29:00,5,112,97,2,8,5,102.46,15,118021802,23
2026-03-21,06:44:00,5,165,136,13,10,6,105.29,15,118021802,23
2026-03-21,06:59:00,5,148,133,7,3,5,104.28,15,118021802,23
2026-03-21,07:14:00,5,150,123,8,13,6,100.66,15,118021802,23
2026-03-21,07:29:00,5,138,121,12,2,3,103.88,15,118021802,23
2026-03-21,07:44:00,5,211,198,6,4,3,103.39,15,118021802,23
2026-03-21,07:59:00,5,234,207,14,5,8,101.94,15,118021802,23
2026-03-21,08:14:00,5,202,188,8,5,1,103.45,15,118021802,23
2026-03-21,08:29:00,5,304,271,18,12,3,100.60,15,118021802,23
2026-03-21,08:44:00,5,353,328,19,3,3,100.02,15,118021802,23
2026-03-21,08:59:00,5,401,373,14,11,3,98.76,15,118021802,23
2026-03-21,09:14:00,5,359,333,16,7,3,99.98,15,118021802,23
2026-03-21,09:29:00,5,421,379,25,12,5,98.64,15,118021802,23
2026-03-21,09:44:00,5,481,454,19,6,2,97.28,15,118021802,23
2026-03-21,09:59:00,5,526,492,26,5,3,94.96,15,118021802,23
2026-03-21,10:14:00,5,573,554,14,3,2,98.90,15,118021802,23
2026-03-21,10:29:00,5,592,562,16,12,2,95.31,15,118021802,23
2026-03-21,10:44:00,5,596,568,17,8,3,97.83,15,118021802,23
2026-03-21,10:59:00,5,614,582,18,10,4,95.77,15,118021802,23
2026-03-21,11:14:00,5,671,647,13,8,3,97.34,15,118021802,23
2026-03-21,11:29:00,5,705,678,13,13,1,95.75,15,118021802,23
2026-03-21,11:44:00,5,673,636,29,5,3,95.99,15,118021802,23
2026-03-21,11:59:00,5,731,707,21,2,1,94.89,15,118021802,23
2026-03-21,12:14:00,5,674,644,25,4,1,96.54,15,118021802,23
2026-03-21,12:29:00,5,720,699,17,4,0,97.68,15,118021802,23
2026-03-21,12:44:00,5,665,637,23,5,0,98.46,15,118021802,23
2026-03-21,12:59:00,5,650,623,20,5,2,96.73,15,118021802,23
2026-03-21,13:14:00,5,720,691,20,8,1,97.17,15,118021802,23
2026-03-21,13:29:00,5,619,595,17,3,4,95.78,15,118021802,23
2026-03-21,13:44:00,5,587,557,23,4,3,97.99,15,118021802,23
2026-03-21,13:59:00,5,631,603,21,4,3,97.19,15,118021802,23
2026-03-21,14:14:00,5,547,522,17,3,5,100.45,15,118021802,23
2026-03-21,14:29:00,5,578,555,19,3,1,99.28,15,118021802,23
2026-03-21,14:44:00,5,586,561,17,5,3,100.05,15,118021802,23
2026-03-21,14:59:00,5,609,578,24,6,1,98.02,15,118021802,23
2026-03-21,15:14:00,5,569,552,13,2,2,99.97,15,118021802,23
2026-03-21,15:29:00,5,562,540,13,8,1,99.88,15,118021802,23
2026-03-21,15:44:00,5,567,540,21,3,3,99.12,15,118021802,23
2026-03-21,15:59:00,5,544,520,15,6,3,98.17,15,118021802,23
2026-03-21,16:14:00,5,534,509,17,3,5,100.68,15,118021802,23
2026-03-21,16:29:00,5,528,510,13,3,2,98.31,15,118021802,23
2026-03-21,16:44:00,5,505,486,16,2,1,99.97,15,118021802,23
2026-03-21,16:59:00,5,530,500,24,3,3,99.23,15,118021802,23
2026-03-21,17:14:00,5,574,546,19,3,6,99.41,15,118021802,23
2026-03-21,17:29:00,5,554,527,18,3,6,99.07,15,118021802,23
2026-03-21,17:44:00,5,579,558,13,2,6,98.93,15,118021802,23
2026-03-21,17:59:00,5,540,521,12,4,3,99.22,15,118021802,23
2026-03-21,18:14:00,5,486,470,14,1,1,102.21,15,118021802,23
2026-03-21,18:29:00,5,452,440,7,2,3,100.08,15,118021802,23
2026-03-21,18:44:00,5,435,422,10,1,2,99.77,15,118021802,23
2026-03-21,18:59:00,5,375,358,12,3,2,97.88,15,118021802,23
2026-03-21,19:14:00,5,363,350,10,3,0,97.17,15,118021802,23
2026-03-21,19:29:00,5,306,294,7,2,3,98.48,15,118021802,23
2026-03-21,19:44:00,5,321,314,2,1,4,98.52,15,118021802,23
2026-03-21,19:59:00,5,262,248,8,4,2,100.19,15,118021802,23
2026-03-21,20:14:00,5,225,216,5,2,2,99.85,15,118021802,23
2026-03-21,20:29:00,5,200,191,8,1,0,101.22,15,118021802,23
2026-03-21,20:44:00,5,172,161,6,3,2,101.56,15,118021802,23
2026-03-21,20:59:00,5,162,152,5,3,2,100.61,15,118021802,23
2026-03-21,21:14:00,5,165,160,4,0,1,100.42,15,118021802,23
2026-03-21,21:29:00,5,167,162,4,1,0,98.98,15,118021802,23
2026-03-21,21:44:00,5,134,132,1,0,1,101.86,15,118021802,23
2026-03-21,21:59:00,5,135,131,3,0,1,99.76,15,118021802,23
2026-03-21,22:14:00,5,167,165,1,0,1,98.79,15,118021802,23
2026-03-21,22:29:00,5,129,122,6,1,0,95.25,15,118021802,23
2026-03-21,22:44:00,5,113,111,0,1,1,98.32,15,118021802,23
2026-03-21,22:59:00,5,126,124,1,0,1,99.92,15,118021802,23
2026-03-21,23:14:00,5,126,123,2,1,0,101.88,15,118021802,23
2026-03-21,23:29:00,5,124,119,3,2,0,99.83,14,118021802,23
2026-03-21,23:44:00,5,100,93,6,1,0,102.66,15,118021802,23
2026-03-21,23:59:00,5,118,113,4,1,0,97.83,15,118021802,23
2026-03-22,00:14:00,6,71,70,1,0,0,100.56,15,118021802,23
2026-03-22,00:29:00,6,52,51,0,0,1,97.39,15,118021802,23
2026-03-22,00:44:00,6,53,49,1,1,2,99.40,15,118021802,23
2026-03-22,00:59:00,6,53,48,2,2,1,102.27,15,118021802,23
2026-03-22,01:14:00,6,39,34,3,0,2,98.64,15,118021802,23
2026-03-22,01:29:00,6,40,39,1,0,0,101.10,15,118021802,23
2026-03-22,01:44:00,6,30,30,0,0,0,104.00,15,118021802,23
2026-03-22,01:59:00,6,34,27,0,2,5,96.80,15,118021802,23
2026-03-22,02:14:00,6,23,22,0,0,1,94.63,15,118021802,23
2026-03-22,02:29:00,6,12,11,0,0,1,94.38,15,118021802,23
2026-03-22,02:44:00,6,14,13,0,0,1,95.93,15,118021802,23
2026-03-22,02:59:00,6,22,21,1,0,0,97.16,15,118021802,23
2026-03-22,03:14:00,6,17,17,0,0,0,97.26,15,118021802,23
2026-03-22,03:29:00,6,21,19,2,0,0,97.09,15,118021802,23
2026-03-22,03:44:00,6,18,18,0,0,0,100.23,15,118021802,23
2026-03-22,03:59:00,6,15,13,0,1,1,99.78,15,118021802,23
2026-03-22,04:14:00,6,12,10,1,0,1,100.01,15,118021802,23
2026-03-22,04:29:00,6,14,13,0,0,1,99.89,15,118021802,23
2026-03-22,04:44:00,6,22,20,1,0,1,99.43,15,118021802,23
2026-03-22,04:59:00,6,15,13,2,0,0,98.12,15,118021802,23
2026-03-22,05:14:00,6,27,23,1,2,1,93.48,15,118021802,23
2026-03-22,05:29:00,6,45,35,4,1,5,97.91,15,118021802,23
2026-03-22,05:44:00,6,36,33,0,1,2,103.25,15,118021802,23
2026-03-22,05:59:00,6,46,40,0,1,5,102.45,15,118021802,23
2026-03-22,06:14:00,6,55,49,2,1,3,101.52,15,118021802,23
2026-03-22,06:29:00,6,73,71,2,0,0,105.60,15,118021802,23
2026-03-22,06:44:00,6,107,98,5,1,3,105.15,15,118021802,23
2026-03-22,06:59:00,6,85,70,7,3,5,103.42,15,118021802,23
2026-03-22,07:14:00,6,94,88,3,3,0,103.14,15,118021802,23
2026-03-22,07:29:00,6,81,72,4,3,2,104.68,15,118021802,23
2026-03-22,07:44:00,6,110,102,4,3,1,103.52,15,118021802,23
2026-03-22,07:59:00,6,134,120,5,6,3,104.15,15,118021802,23
2026-03-22,08:14:00,6,148,138,7,2,1,102.00,15,118021802,23
2026-03-22,08:29:00,6,224,203,18,3,0,102.55,15,118021802,23
2026-03-22,08:44:00,6,224,205,14,4,1,102.36,15,118021802,23
2026-03-22,08:59:00,6,252,237,7,5,3,99.68,15,118021802,23
2026-03-22,09:14:00,6,266,246,11,4,5,99.06,15,118021802,23
2026-03-22,09:29:00,6,309,287,17,2,3,99.86,15,118021802,23
2026-03-22,09:44:00,6,372,356,10,4,2,101.73,15,118021802,23
2026-03-22,09:59:00,6,429,407,15,3,4,98.25,15,118021802,23
2026-03-22,10:14:00,6,434,412,13,6,3,99.19,15,118021802,23
