local_date,local_time,day_type_id,total_carriageway_flow,vehicles_less_5_2m,vehicles_5_21m_6_6m,vehicles_6_61m_11_6m,vehicles_above_11_6m,speed_value,quality_index,network_link_id,ntis_model_version,timestamp,vehicle_count,vehicle_length_total,pct_vehicles_less_5_2m,pct_vehicles_5_21m_6_6m,pct_vehicles_6_61m_11_6m,pct_vehicles_above_11_6m,hour,minute,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,vehicle_count_change,speed_change,vehicle_count_rolling_mean_1h,vehicle_count_rolling_std_1h,speed_rolling_mean_1h,density_proxy,queue_proxy
2026-03-16,06:29:00,0.0,229.0,181.0,19.0,19.0,10.0,101.37,15.0,118021802.0,23.0,2026-03-16 06:29:00,229.0,229.0,79.03930131004367,8.296943231441048,8.296943231441048,4.366812227074235,6,29,0,16,3,0,1.0,6.123233995736766e-17,0.0,1.0,86.0,4.38000000000001,144.75,59.24173641389398,99.65,0.20780399274047187,0.0
2026-03-16,06:44:00,0.0,312.0,257.0,25.0,17.0,13.0,98.61,15.0,118021802.0,23.0,2026-03-16 06:44:00,312.0,312.0,82.37179487179486,8.012820512820513,5.448717948717949,4.166666666666666,6,44,0,16,3,0,1.0,6.123233995736766e-17,0.0,1.0,83.0,-2.760000000000005,196.0,94.10986487434049,99.03999999999999,0.2831215970961887,0.0
2026-03-16,06:59:00,0.0,374.0,293.0,36.0,21.0,24.0,97.14,15.0,118021802.0,23.0,2026-03-16 06:59:00,374.0,374.0,78.34224598930481,9.62566844919786,5.614973262032086,6.417112299465241,6,59,0,16,3,0,1.0,6.123233995736766e-17,0.0,1.0,62.0,-1.4699999999999989,264.5,100.44733280016263,98.5275,0.3393829401088929,0.0
2026-03-16,07:14:00,0.0,410.0,348.0,34.0,12.0,16.0,97.16,15.0,118021802.0,23.0,2026-03-16 07:14:00,410.0,410.0,84.8780487804878,8.292682926829269,2.9268292682926833,3.902439024390244,7,14,0,16,3,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,36.0,0.01999999999999602,331.25,79.27746632345553,98.57,0.3720508166969147,0.0
2026-03-16,07:29:00,0.0,561.0,496.0,35.0,19.0,11.0,93.02,15.0,118021802.0,23.0,2026-03-16 07:29:00,561.0,561.0,88.41354723707666,6.23885918003565,3.3868092691622103,1.9607843137254901,7,29,0,16,3,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,151.0,-4.140000000000001,414.25,105.87531975551853,96.48249999999999,0.5090744101633394,168.29999999999998
2026-03-16,07:44:00,0.0,636.0,580.0,38.0,13.0,5.0,93.49,15.0,118021802.0,23.0,2026-03-16 07:44:00,636.0,636.0,91.19496855345912,5.9748427672955975,2.044025157232704,0.7861635220125787,7,44,0,16,3,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,75.0,0.46999999999999886,495.25,123.96605718233235,95.20249999999999,0.5771324863883848,190.79999999999998
2026-03-16,07:59:00,0.0,589.0,512.0,45.0,19.0,13.0,97.25,15.0,118021802.0,23.0,2026-03-16 07:59:00,589.0,589.0,86.92699490662139,7.6400679117147705,3.225806451612903,2.2071307300509337,7,59,0,16,3,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-47.0,3.760000000000005,549.0,97.69680991038874,95.22999999999999,0.5344827586206896,0.0
2026-03-16,08:14:00,0.0,601.0,522.0,49.0,21.0,9.0,99.4,15.0,118021802.0,23.0,2026-03-16 08:14:00,601.0,601.0,86.85524126455907,8.153078202995008,3.494176372712146,1.497504159733777,8,14,0,16,3,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,12.0,2.1500000000000057,596.75,31.073836797751493,95.79,0.5453720508166969,0.0
2026-03-16,08:29:00,0.0,637.0,559.0,38.0,19.0,21.0,92.27,15.0,118021802.0,23.0,2026-03-16 08:29:00,637.0,637.0,87.75510204081633,5.965463108320251,2.9827315541601256,3.296703296703297,8,29,0,16,3,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,36.0,-7.13000000000001,615.75,24.459149617269244,95.60249999999999,0.5780399274047187,191.1
2026-03-16,08:44:00,0.0,674.0,560.0,64.0,34.0,16.0,91.26,15.0,118021802.0,23.0,2026-03-16 08:44:00,674.0,674.0,83.08605341246292,9.495548961424333,5.044510385756676,2.3738872403560833,8,44,0,16,3,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,37.0,-1.009999999999991,625.25,38.36991008589885,95.045,0.6116152450090744,202.2
2026-03-16,08:59:00,0.0,605.0,492.0,60.0,35.0,18.0,92.63,15.0,118021802.0,23.0,2026-03-16 08:59:00,605.0,605.0,81.32231404958678,9.917355371900827,5.785123966942149,2.975206611570248,8,59,0,16,3,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-69.0,1.3699999999999903,629.25,33.90550594421643,93.89,0.5490018148820327,181.5
2026-03-16,09:14:00,0.0,539.0,453.0,48.0,25.0,13.0,93.06,15.0,118021802.0,23.0,2026-03-16 09:14:00,539.0,539.0,84.04452690166976,8.905380333951761,4.638218923933209,2.411873840445269,9,14,0,16,3,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-66.0,0.4300000000000068,613.75,57.2560040519766,92.30499999999999,0.48911070780399274,0.0
2026-03-16,09:29:00,0.0,491.0,411.0,50.0,22.0,8.0,92.79,15.0,118021802.0,23.0,2026-03-16 09:29:00,491.0,491.0,83.70672097759673,10.183299389002038,4.480651731160896,1.6293279022403258,9,29,0,16,3,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-48.0,-0.269999999999996,577.25,79.65080037262626,92.435,0.4455535390199637,0.0
2026-03-16,09:44:00,0.0,424.0,364.0,34.0,11.0,15.0,95.49,15.0,118021802.0,23.0,2026-03-16 09:44:00,424.0,424.0,85.84905660377359,8.018867924528301,2.5943396226415096,3.5377358490566038,9,44,0,16,3,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-67.0,2.6999999999999886,514.75,76.44769453685285,93.4925,0.38475499092558985,0.0
2026-03-16,09:59:00,0.0,432.0,361.0,32.0,24.0,15.0,95.44,15.0,118021802.0,23.0,2026-03-16 09:59:00,432.0,432.0,83.56481481481481,7.4074074074074066,5.555555555555555,3.4722222222222223,9,59,0,16,3,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,8.0,-0.04999999999999716,471.5,54.01542989430546,94.19500000000001,0.39201451905626133,0.0
2026-03-16,10:14:00,0.0,425.0,352.0,41.0,15.0,17.0,93.15,15.0,118021802.0,23.0,2026-03-16 10:14:00,425.0,425.0,82.82352941176471,9.647058823529411,3.5294117647058822,4.0,10,14,0,16,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7.0,-2.289999999999992,443.0,32.19730837611474,94.2175,0.3856624319419238,0.0
2026-03-16,10:29:00,0.0,444.0,370.0,35.0,26.0,13.0,95.59,15.0,118021802.0,23.0,2026-03-16 10:29:00,444.0,444.0,83.33333333333334,7.882882882882883,5.8558558558558556,2.9279279279279278,10,29,0,16,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,19.0,2.4399999999999977,431.25,9.215023964517318,94.9175,0.4029038112522686,0.0
2026-03-16,10:44:00,0.0,456.0,382.0,41.0,22.0,11.0,94.15,15.0,118021802.0,23.0,2026-03-16 10:44:00,456.0,456.0,83.77192982456141,8.991228070175438,4.824561403508771,2.4122807017543857,10,44,0,16,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.0,-1.4399999999999977,439.25,13.647344063954776,94.5825,0.41379310344827586,0.0
2026-03-16,10:59:00,0.0,461.0,404.0,23.0,16.0,18.0,94.51,15.0,118021802.0,23.0,2026-03-16 10:59:00,461.0,461.0,87.63557483731019,4.989154013015185,3.470715835140998,3.9045553145336225,10,59,0,16,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.0,0.35999999999999943,446.5,16.010413278029233,94.35,0.41833030852994557,0.0
2026-03-16,11:14:00,0.0,444.0,384.0,30.0,12.0,18.0,95.07,15.0,118021802.0,23.0,2026-03-16 11:14:00,444.0,444.0,86.48648648648648,6.756756756756757,2.7027027027027026,4.054054054054054,11,14,0,16,3,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-17.0,0.5599999999999881,451.25,8.616843969804805,94.83000000000001,0.4029038112522686,0.0
2026-03-16,11:29:00,0.0,491.0,424.0,35.0,23.0,9.0,94.04,15.0,118021802.0,23.0,2026-03-16 11:29:00,491.0,491.0,86.35437881873727,7.128309572301425,4.684317718940937,1.8329938900203666,11,29,0,16,3,0,0.258819045102521,-0.9659258262890682,0.0,1.0,47.0,-1.029999999999987,463.0,19.983326383094845,94.4425,0.4455535390199637,0.0
2026-03-16,11:44:00,0.0,463.0,408.0,26.0,17.0,12.0,94.8,15.0,118021802.0,23.0,2026-03-16 11:44:00,463.0,463.0,88.12095032397409,5.615550755939525,3.6717062634989204,2.591792656587473,11,44,0,16,3,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-28.0,0.7599999999999909,464.75,19.46578194336482,94.605,0.42014519056261346,0.0
2026-03-16,11:59:00,0.0,467.0,403.0,28.0,26.0,10.0,96.28,15.0,118021802.0,23.0,2026-03-16 11:59:00,467.0,467.0,86.29550321199143,5.995717344753747,5.567451820128479,2.141327623126338,11,59,0,16,3,0,0.258819045102521,-0.9659258262890682,0.0,1.0,4.0,1.480000000000004,466.25,19.311050377093107,95.04749999999999,0.4237749546279492,0.0
2026-03-16,12:14:00,0.0,499.0,437.0,29.0,20.0,13.0,95.25,15.0,118021802.0,23.0,2026-03-16 12:14:00,499.0,499.0,87.5751503006012,5.811623246492986,4.008016032064128,2.6052104208416833,12,14,0,16,3,0,1.2246467991473532e-16,-1.0,0.0,1.0,32.0,-1.0300000000000011,480.0,17.70122406313457,95.0925,0.4528130671506352,0.0
2026-03-16,12:29:00,0.0,502.0,440.0,25.0,20.0,17.0,95.7,15.0,118021802.0,23.0,2026-03-16 12:29:00,502.0,502.0,87.64940239043824,4.9800796812749,3.9840637450199203,3.386454183266932,12,29,0,16,3,0,1.2246467991473532e-16,-1.0,0.0,1.0,3.0,0.45000000000000284,482.75,20.597329924045034,95.50750000000001,0.455535390199637,0.0
2026-03-16,12:44:00,0.0,541.0,487.0,41.0,6.0,7.0,95.64,15.0,118021802.0,23.0,2026-03-16 12:44:00,541.0,541.0,90.0184842883549,7.578558225508318,1.1090573012939002,1.2939001848428837,12,44,0,16,3,0,1.2246467991473532e-16,-1.0,0.0,1.0,39.0,-0.060000000000002274,502.25,30.302640149002883,95.7175,0.4909255898366606,0.0
2026-03-16,12:59:00,0.0,535.0,470.0,25.0,23.0,17.0,95.2,15.0,118021802.0,23.0,2026-03-16 12:59:00,535.0,535.0,87.85046728971963,4.672897196261682,4.299065420560748,3.177570093457944,12,59,0,16,3,0,1.2246467991473532e-16,-1.0,0.0,1.0,-6.0,-0.4399999999999977,519.25,21.823152842794315,95.4475,0.48548094373865697,0.0
2026-03-16,13:14:00,0.0,505.0,452.0,24.0,13.0,16.0,101.22,15.0,118021802.0,23.0,2026-03-16 13:14:00,505.0,505.0,89.50495049504951,4.752475247524752,2.5742574257425743,3.1683168316831685,13,14,0,16,3,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-30.0,6.019999999999996,520.75,20.105969262882144,96.94,0.45825771324863884,0.0
2026-03-16,13:29:00,0.0,531.0,464.0,41.0,16.0,10.0,95.44,15.0,118021802.0,23.0,2026-03-16 13:29:00,531.0,531.0,87.38229755178908,7.721280602636535,3.0131826741996233,1.8832391713747645,13,29,0,16,3,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,26.0,-5.780000000000001,528.0,15.874507866386331,96.875,0.48185117967332125,0.0
2026-03-16,13:44:00,0.0,520.0,460.0,42.0,10.0,8.0,94.66,15.0,118021802.0,23.0,2026-03-16 13:44:00,520.0,520.0,88.46153846153845,8.076923076923077,1.9230769230769231,1.5384615384615385,13,44,0,16,3,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-11.0,-0.7800000000000011,522.75,13.425721582096111,96.63,0.47186932849364793,0.0
2026-03-16,13:59:00,0.0,523.0,464.0,31.0,16.0,12.0,95.81,15.0,118021802.0,23.0,2026-03-16 13:59:00,523.0,523.0,88.7189292543021,5.927342256214149,3.0592734225621414,2.294455066921606,13,59,0,16,3,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,3.0,1.1500000000000057,519.75,10.874281585463988,96.7825,0.4745916515426497,0.0
2026-03-16,14:14:00,0.0,479.0,422.0,30.0,15.0,12.0,96.8,15.0,118021802.0,23.0,2026-03-16 14:14:00,479.0,479.0,88.10020876826722,6.263048016701461,3.1315240083507305,2.5052192066805845,14,14,0,16,3,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-44.0,0.9899999999999949,513.25,23.300572239037987,95.6775,0.43466424682395643,0.0
2026-03-16,14:29:00,0.0,556.0,505.0,25.0,16.0,10.0,96.25,15.0,118021802.0,23.0,2026-03-16 14:29:00,556.0,556.0,90.82733812949641,4.496402877697841,2.877697841726619,1.7985611510791366,14,29,0,16,3,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,77.0,-0.5499999999999972,519.5,31.543620591174392,95.88,0.5045372050816697,0.0
2026-03-16,14:44:00,0.0,525.0,482.0,20.0,14.0,9.0,97.52,15.0,118021802.0,23.0,2026-03-16 14:44:00,525.0,525.0,91.80952380952381,3.8095238095238098,2.666666666666667,1.7142857142857144,14,44,0,16,3,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-31.0,1.269999999999996,520.75,31.668859573193153,96.595,0.4764065335753176,0.0
2026-03-16,14:59:00,0.0,456.0,411.0,27.0,11.0,7.0,98.04,15.0,118021802.0,23.0,2026-03-16 14:59:00,456.0,456.0,90.13157894736842,5.921052631578947,2.4122807017543857,1.5350877192982455,14,59,0,16,3,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-69.0,0.5200000000000102,504.0,44.996296143867525,97.1525,0.41379310344827586,0.0
2026-03-16,15:14:00,0.0,655.0,590.0,40.0,12.0,13.0,97.3,15.0,118021802.0,23.0,2026-03-16 15:14:00,655.0,655.0,90.07633587786259,6.106870229007633,1.8320610687022902,1.984732824427481,15,14,0,16,3,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,199.0,-0.7400000000000091,548.0,82.6760747334638,97.2775,0.5943738656987296,0.0
2026-03-16,15:29:00,0.0,720.0,629.0,66.0,13.0,12.0,94.34,15.0,118021802.0,23.0,2026-03-16 15:29:00,720.0,720.0,87.36111111111111,9.166666666666666,1.8055555555555554,1.6666666666666667,15,29,0,16,3,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,65.0,-2.9599999999999937,589.0,120.14158314255708,96.8,0.6533575317604355,216.0
2026-03-16,15:44:00,0.0,759.0,682.0,46.0,15.0,16.0,95.57,15.0,118021802.0,23.0,2026-03-16 15:44:00,759.0,759.0,89.85507246376811,6.0606060606060606,1.9762845849802373,2.1080368906455864,15,44,0,16,3,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,39.0,1.2299999999999898,647.5,134.68110483657296,96.3125,0.6887477313974592,0.0
2026-03-16,15:59:00,0.0,725.0,650.0,60.0,11.0,4.0,96.3,15.0,118021802.0,23.0,2026-03-16 15:59:00,725.0,725.0,89.65517241379311,8.275862068965518,1.5172413793103448,0.5517241379310345,15,59,0,16,3,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-34.0,0.730000000000004,714.75,43.438654061407306,95.8775,0.6578947368421053,0.0
2026-03-16,16:14:00,0.0,837.0,758.0,59.0,12.0,8.0,96.41,15.0,118021802.0,23.0,2026-03-16 16:14:00,837.0,837.0,90.56152927120668,7.048984468339308,1.4336917562724014,0.955794504181601,16,14,0,16,3,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,112.0,0.10999999999999943,760.25,54.020829316106884,95.655,0.7595281306715064,0.0
2026-03-16,16:29:00,0.0,1020.0,931.0,71.0,11.0,7.0,92.97,15.0,118021802.0,23.0,2026-03-16 16:29:00,1020.0,1020.0,91.27450980392156,6.96078431372549,1.0784313725490196,0.6862745098039216,16,29,0,16,3,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,183.0,-3.4399999999999977,835.25,131.78865656800647,95.3125,0.925589836660617,306.0
2026-03-16,16:44:00,0.0,990.0,925.0,51.0,10.0,4.0,94.7,15.0,118021802.0,23.0,2026-03-16 16:44:00,990.0,990.0,93.43434343434343,5.151515151515151,1.0101010101010102,0.40404040404040403,16,44,0,16,3,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-30.0,1.730000000000004,893.0,137.71710133458356,95.095,0.8983666061705989,297.0
2026-03-16,16:59:00,0.0,936.0,872.0,48.0,8.0,8.0,95.84,15.0,118021802.0,23.0,2026-03-16 16:59:00,936.0,936.0,93.16239316239316,5.128205128205128,0.8547008547008548,0.8547008547008548,16,59,0,16,3,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-54.0,1.1400000000000006,945.75,80.40055969954413,94.98,0.8493647912885662,0.0
2026-03-16,17:14:00,0.0,1043.0,986.0,41.0,4.0,12.0,92.74,15.0,118021802.0,23.0,2026-03-16 17:14:00,1043.0,1043.0,94.53499520613614,3.9309683604985617,0.38350910834132307,1.1505273250239694,17,14,0,16,3,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,107.0,-3.1000000000000085,997.25,46.24121538195075,94.0625,0.9464609800362976,312.9
2026-03-16,17:29:00,0.0,1034.0,989.0,31.0,2.0,12.0,93.73,15.0,118021802.0,23.0,2026-03-16 17:29:00,1034.0,1034.0,95.64796905222437,2.998065764023211,0.19342359767891684,1.160541586073501,17,29,0,16,3,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-9.0,0.9900000000000091,1000.75,48.98554208471406,94.2525,0.9382940108892922,310.2
2026-03-16,17:44:00,0.0,879.0,837.0,30.0,3.0,9.0,94.34,15.0,118021802.0,23.0,2026-03-16 17:44:00,879.0,879.0,95.22184300341297,3.4129692832764507,0.3412969283276451,1.023890784982935,17,44,0,16,3,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-155.0,0.6099999999999994,973.0,79.21700154217713,94.16250000000001,0.7976406533575318,263.7
2026-03-16,17:59:00,0.0,695.0,662.0,26.0,4.0,3.0,93.12,15.0,118021802.0,23.0,2026-03-16 17:59:00,695.0,695.0,95.25179856115108,3.741007194244604,0.5755395683453237,0.4316546762589928,17,59,0,16,3,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-184.0,-1.2199999999999989,912.75,163.52446300171715,93.4825,0.6306715063520871,208.5
2026-03-16,18:14:00,0.0,634.0,601.0,20.0,3.0,10.0,97.7,15.0,118021802.0,23.0,2026-03-16 18:14:00,634.0,634.0,94.79495268138801,3.1545741324921135,0.47318611987381703,1.5772870662460567,18,14,0,16,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-61.0,4.579999999999998,810.5,181.7846711542715,94.72250000000001,0.5753176043557169,0.0
2026-03-16,18:29:00,0.0,550.0,520.0,18.0,4.0,8.0,97.29,15.0,118021802.0,23.0,2026-03-16 18:29:00,550.0,550.0,94.54545454545455,3.272727272727273,0.7272727272727273,1.4545454545454546,18,29,0,16,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-84.0,-0.4099999999999966,689.5,139.61972162508644,95.61250000000001,0.49909255898366606,0.0
2026-03-16,18:44:00,0.0,492.0,470.0,15.0,2.0,5.0,95.59,15.0,118021802.0,23.0,2026-03-16 18:44:00,492.0,492.0,95.52845528455285,3.048780487804878,0.40650406504065045,1.0162601626016259,18,44,0,16,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-58.0,-1.7000000000000028,592.75,89.69345944196063,95.925,0.44646098003629764,0.0
2026-03-16,18:59:00,0.0,430.0,404.0,18.0,1.0,7.0,93.15,15.0,118021802.0,23.0,2026-03-16 18:59:00,430.0,430.0,93.95348837209302,4.186046511627907,0.23255813953488372,1.627906976744186,18,59,0,16,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-62.0,-2.4399999999999977,526.5,86.81589716175239,95.9325,0.39019963702359345,0.0
2026-03-16,19:14:00,0.0,389.0,369.0,15.0,2.0,3.0,93.75,15.0,118021802.0,23.0,2026-03-16 19:14:00,389.0,389.0,94.85861182519281,3.8560411311053984,0.5141388174807198,0.7712082262210797,19,14,0,16,3,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-41.0,0.5999999999999943,465.25,70.60394228842065,94.94500000000001,0.352994555353902,0.0
2026-03-16,19:29:00,0.0,388.0,364.0,13.0,5.0,6.0,98.46,15.0,118021802.0,23.0,2026-03-16 19:29:00,388.0,388.0,93.81443298969072,3.350515463917526,1.2886597938144329,1.5463917525773196,19,29,0,16,3,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-1.0,4.709999999999994,424.75,48.91744746679485,95.2375,0.35208711433756806,0.0
2026-03-16,19:44:00,0.0,359.0,344.0,11.0,2.0,2.0,99.86,15.0,118021802.0,23.0,2026-03-16 19:44:00,359.0,359.0,95.82172701949861,3.064066852367688,0.5571030640668524,0.5571030640668524,19,44,0,16,3,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-29.0,1.4000000000000057,391.5,29.194748386196103,96.305,0.3257713248638838,0.0
2026-03-16,19:59:00,0.0,277.0,266.0,7.0,2.0,2.0,101.19,15.0,118021802.0,23.0,2026-03-16 19:59:00,277.0,277.0,96.028880866426,2.527075812274368,0.7220216606498195,0.7220216606498195,19,59,0,16,3,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-82.0,1.3299999999999983,353.25,52.70278297522153,98.315,0.2513611615245009,0.0
2026-03-16,20:14:00,0.0,287.0,274.0,10.0,3.0,0.0,100.23,15.0,118021802.0,23.0,2026-03-16 20:14:00,287.0,287.0,95.47038327526133,3.484320557491289,1.0452961672473868,0.0,20,14,0,16,3,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,10.0,-0.9599999999999937,327.75,54.29165067792008,99.935,0.2604355716878403,0.0
2026-03-16,20:29:00,0.0,254.0,237.0,10.0,1.0,6.0,98.9,15.0,118021802.0,23.0,2026-03-16 20:29:00,254.0,254.0,93.30708661417323,3.937007874015748,0.39370078740157477,2.3622047244094486,20,29,0,16,3,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-33.0,-1.3299999999999983,294.25,45.323834789214025,100.045,0.23049001814882034,0.0
2026-03-16,20:44:00,0.0,188.0,184.0,1.0,1.0,2.0,102.85,15.0,118021802.0,23.0,2026-03-16 20:44:00,188.0,188.0,97.87234042553192,0.5319148936170213,0.5319148936170213,1.0638297872340425,20,44,0,16,3,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-66.0,3.9499999999999886,251.5,44.53088815642428,100.79249999999999,0.1705989110707804,0.0
2026-03-16,20:59:00,0.0,213.0,204.0,6.0,1.0,2.0,101.88,15.0,118021802.0,23.0,2026-03-16 20:59:00,213.0,213.0,95.77464788732394,2.8169014084507045,0.4694835680751174,0.9389671361502347,20,59,0,16,3,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,25.0,-0.9699999999999989,235.5,43.80639222761866,100.965,0.19328493647912887,0.0
2026-03-16,21:14:00,0.0,137.0,135.0,1.0,1.0,0.0,103.43,15.0,118021802.0,23.0,2026-03-16 21:14:00,137.0,137.0,98.54014598540147,0.7299270072992701,0.7299270072992701,0.0,21,14,0,16,3,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-76.0,1.5500000000000114,198.0,48.92851929089995,101.76499999999999,0.12431941923774954,0.0
2026-03-16,21:29:00,0.0,174.0,170.0,1.0,2.0,1.0,100.99,15.0,118021802.0,23.0,2026-03-16 21:29:00,174.0,174.0,97.70114942528735,0.5747126436781609,1.1494252873563218,0.5747126436781609,21,29,0,16,3,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,37.0,-2.440000000000012,178.0,31.738514983113213,102.2875,0.15789473684210525,0.0
2026-03-16,21:44:00,0.0,138.0,132.0,3.0,1.0,2.0,101.77,15.0,118021802.0,23.0,2026-03-16 21:44:00,138.0,138.0,95.65217391304348,2.1739130434782608,0.7246376811594203,1.4492753623188406,21,44,0,16,3,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-36.0,0.7800000000000011,165.5,36.04164258187976,102.01749999999998,0.12522686025408347,0.0
2026-03-16,21:59:00,0.0,133.0,128.0,3.0,0.0,2.0,101.99,15.0,118021802.0,23.0,2026-03-16 21:59:00,133.0,133.0,96.2406015037594,2.2556390977443606,0.0,1.5037593984962405,21,59,0,16,3,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-5.0,0.21999999999999886,145.5,19.122412679017124,102.04499999999999,0.1206896551724138,0.0
2026-03-16,22:14:00,0.0,143.0,138.0,2.0,2.0,1.0,101.46,15.0,118021802.0,23.0,2026-03-16 22:14:00,143.0,143.0,96.5034965034965,1.3986013986013985,1.3986013986013985,0.6993006993006993,22,14,0,16,3,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,10.0,-0.5300000000000011,147.0,18.45715759987531,101.55250000000001,0.1297640653357532,0.0
