#{"t_start": 1788068843.1782038, "env_id": "None"}
r,l,t
0.789286,12,1544.134111
0.966317,12,1545.534866
0.784011,12,1546.960256
0.946788,12,1548.405809
0.87983,12,1549.836852
0.886754,12,1551.274355
0.861078,12,1552.65379
0.778861,12,1554.070433
0.941132,12,1555.41117
0.834118,12,1556.897091
0.704424,12,1558.383269
0.923612,12,1559.761695
0.835247,12,1561.134245
0.812332,12,1562.556654
0.943979,12,1563.983085
1.045722,12,1565.377326
0.812824,12,1566.852229
0.866261,12,1568.239733
0.728032,12,1569.691643
0.748751,12,1571.493126
0.920273,12,1572.883385
0.887258,12,1574.286389
0.655692,12,1575.702814
1.025109,12,1577.187634
0.637062,12,1578.695958
0.999401,12,1580.117672
0.774954,12,1581.568064
0.85716,12,1583.016932
0.765751,12,1584.395006
0.757008,12,1585.812246
0.846697,12,1587.224908
0.765602,12,1588.636563
0.809197,12,1590.097921
0.810581,12,1591.55588
0.888426,12,1593.124615
0.868591,12,1594.508094
1.0288,12,1595.850685
0.863139,12,1597.294283
0.699186,12,1598.761418
0.810119,12,1600.161154
0.854781,12,1601.622412
0.643683,12,1603.097693
0.939937,12,1604.591879
0.769329,12,1606.056749
0.808657,12,1607.447348
0.835436,12,1608.844627
0.648512,12,1610.279024
0.83461,12,1611.666723
0.851865,12,1613.271471
0.932728,12,1614.658689
0.918927,12,1616.105793
0.752968,12,1617.526891
0.788083,12,1618.966166
0.661161,12,1620.342431
0.854862,12,1621.724056
0.860865,12,1623.117258
0.895655,12,1624.602768
0.816739,12,1625.956969
0.697277,12,1627.362961
0.596815,12,1628.934477
0.956384,12,1630.320005
0.884957,12,1631.703618
0.821967,12,1633.477989
0.865864,12,1634.933163
1.003893,12,1636.319382
0.8323,12,1637.685339
0.992585,12,1639.150794
0.716072,12,1640.558398
0.677873,12,1641.967417
0.917937,12,1643.311388
0.868903,12,1644.757978
0.913459,12,1646.154739
0.867087,12,1647.534259
0.877867,12,1648.961011
0.916486,12,1650.358677
0.806522,12,1651.742031
0.669186,12,1653.302542
0.819512,12,1654.779418
0.726217,12,1656.275056
0.70417,12,1657.677891
0.799309,12,1659.103651
0.736668,12,1660.544622
0.97605,12,1661.92697
0.710804,12,1663.312192
0.930549,12,1664.63073
0.954101,12,1666.047647
0.73642,12,1667.485058
0.822518,12,1669.023901
0.587441,12,1670.539594
0.757562,12,1671.935283
0.804919,12,1673.307583
0.801511,12,1674.780899
0.626837,12,1676.326412
0.864325,12,1677.792249
0.755011,12,1679.214187
0.760556,12,1680.703055
0.916249,12,1682.109594
0.922644,12,1683.604131
0.787692,12,1685.073495
0.830286,12,1686.535405
0.870389,12,1687.920026
0.953565,12,1689.347696
0.876943,12,1690.758805
0.790232,12,1692.178791
0.99408,12,1694.012606
0.895699,12,1695.373835
0.739591,12,1696.745478
0.744163,12,1698.224618
0.869847,12,1699.676108
0.768443,12,1701.18578
0.865217,12,1702.603874
0.80634,12,1704.025665
0.57156,12,1705.463715
0.776389,12,1706.954736
0.81758,12,1708.347955
